aid,gid,atype,created_by,aval,cval_id,alocn,aref,adate,modified_by,created_date,modified_date
199456,24615,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199457,24616,26394,103,999,NULL,25662,1,19261100,NULL,2022-03-27 02:14:56,NULL
199458,24617,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199459,24618,26394,103,999,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
199460,24619,26394,103,999,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
199461,24620,26394,103,999,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
199462,24621,26394,103,999,NULL,25662,1,19270312,NULL,2022-03-27 02:14:56,NULL
199463,24622,26394,103,999,NULL,25662,1,19270520,NULL,2022-03-27 02:14:56,NULL
199464,24623,26394,103,999,NULL,25662,1,19270427,NULL,2022-03-27 02:14:56,NULL
199465,24624,26394,103,999,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
199466,24625,26394,103,999,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
199467,24626,26394,103,999,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
199468,24627,26394,103,999,NULL,25662,1,19290527,NULL,2022-03-27 02:14:56,NULL
199469,24628,26394,103,999,NULL,25662,1,19290708,NULL,2022-03-27 02:14:56,NULL
199470,24629,26394,103,999,NULL,25662,1,19291209,NULL,2022-03-27 02:14:56,NULL
199471,24630,26394,103,999,NULL,25662,1,19291209,NULL,2022-03-27 02:14:56,NULL
199472,24631,26394,103,999,NULL,25662,1,19291209,NULL,2022-03-27 02:14:56,NULL
199473,24632,26394,103,999,NULL,25662,1,19291209,NULL,2022-03-27 02:14:56,NULL
199474,24633,26394,103,999,NULL,25662,1,19291223,NULL,2022-03-27 02:14:56,NULL
199475,24634,26394,103,999,NULL,25662,1,19300106,NULL,2022-03-27 02:14:56,NULL
199476,24635,26394,103,999,NULL,25662,1,19300106,NULL,2022-03-27 02:14:56,NULL
199477,24636,26394,103,999,NULL,25662,1,19290106,NULL,2022-03-27 02:14:56,NULL
199478,24637,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199479,24638,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199480,24639,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199481,24640,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199482,24641,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199483,24642,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199484,24643,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199485,24644,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199486,24645,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199487,24646,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199488,24647,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199489,24648,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199490,24649,26394,103,999,NULL,25662,1,19300220,NULL,2022-03-27 02:14:56,NULL
199491,24650,26394,103,999,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
199492,24651,26394,103,999,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
199493,24652,26394,103,999,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
199494,24653,26394,103,999,NULL,25662,1,19300317,NULL,2022-03-27 02:14:56,NULL
199495,24654,26394,103,999,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
199496,24655,26394,103,999,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
199497,24656,26394,103,999,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
199498,24657,26394,103,999,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
199499,24658,26394,103,999,NULL,25662,1,19300701,NULL,2022-03-27 02:14:56,NULL
199500,24659,26394,103,999,NULL,25662,1,19301126,NULL,2022-03-27 02:14:56,NULL
199501,24660,26394,103,999,NULL,25662,1,19301205,NULL,2022-03-27 02:14:56,NULL
199502,24661,26394,103,999,NULL,25662,1,20080519,NULL,2022-03-27 02:14:56,NULL
199503,24662,26394,103,999,NULL,25662,1,19310410,NULL,2022-03-27 02:14:56,NULL
199504,24663,26394,103,999,NULL,25662,1,19310420,NULL,2022-03-27 02:14:56,NULL
199505,24664,26394,103,999,NULL,25662,1,19310807,NULL,2022-03-27 02:14:56,NULL
199506,24665,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199507,24666,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199508,24667,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199509,24668,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199510,24669,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199511,24670,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199512,24671,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199513,24672,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199514,24673,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199515,24674,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199516,24675,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199517,24676,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199518,24677,26394,103,999,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
199519,24678,26394,103,999,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
199520,24679,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199521,24680,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199522,24681,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199523,24682,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199524,24683,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199525,24684,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199526,24685,26394,103,999,NULL,25662,1,19310206,NULL,2022-03-27 02:14:56,NULL
199527,24686,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199528,24687,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199529,24688,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199530,24689,26394,103,500,NULL,25662,1,20090331,NULL,2022-03-27 02:14:56,NULL
199531,24690,26394,103,999,NULL,25662,1,19350402,NULL,2022-03-27 02:14:56,NULL
199532,24691,26394,103,999,NULL,25662,1,19360924,NULL,2022-03-27 02:14:56,NULL
199533,24692,26394,103,500,NULL,25662,1,20100329,NULL,2022-03-27 02:14:56,NULL
199534,24693,26394,103,500,NULL,25662,1,20100420,NULL,2022-03-27 02:14:56,NULL
199535,24694,26394,103,500,NULL,25662,1,20100430,NULL,2022-03-27 02:14:56,NULL
199536,24695,26394,103,500,NULL,25662,1,20101025,NULL,2022-03-27 02:14:56,NULL
199537,24696,26394,103,500,NULL,25662,1,20101129,NULL,2022-03-27 02:14:56,NULL
199538,24697,26394,103,500,NULL,25662,1,20101029,NULL,2022-03-27 02:14:56,NULL
199539,24698,26394,103,400,NULL,25662,1,20110228,NULL,2022-03-27 02:14:56,NULL
199540,24699,26394,103,500,NULL,25662,1,20110228,NULL,2022-03-27 02:14:56,NULL
199541,24700,26394,103,500,NULL,25662,1,20110308,NULL,2022-03-27 02:14:56,NULL
199542,24701,26394,103,500,NULL,25662,1,20110411,NULL,2022-03-27 02:14:56,NULL
199543,24702,26394,103,999,NULL,25662,1,19431118,NULL,2022-03-27 02:14:56,NULL
199544,24703,26394,103,999,NULL,25662,1,19431118,NULL,2022-03-27 02:14:56,NULL
199545,24704,26394,103,999,NULL,25662,1,19431207,NULL,2022-03-27 02:14:56,NULL
199546,24705,26394,103,999,NULL,25662,1,19440324,NULL,2022-03-27 02:14:56,NULL
199547,24706,26394,103,999,NULL,25662,1,19440331,NULL,2022-03-27 02:14:56,NULL
199548,24707,26394,103,999,NULL,25662,1,19440420,NULL,2022-03-27 02:14:56,NULL
199549,24708,26394,103,999,NULL,25662,1,19440606,NULL,2022-03-27 02:14:56,NULL
199550,24709,26394,103,999,NULL,25662,1,19441028,NULL,2022-03-27 02:14:56,NULL
199551,24710,26394,103,999,NULL,25662,1,19441028,NULL,2022-03-27 02:14:56,NULL
199552,24711,26394,103,999,NULL,25662,1,19450129,NULL,2022-03-27 02:14:56,NULL
199553,24712,26394,103,999,NULL,25662,1,19450129,NULL,2022-03-27 02:14:56,NULL
199554,24713,26394,103,999,NULL,25662,1,19450623,NULL,2022-03-27 02:14:56,NULL
199555,24714,26394,103,999,NULL,25662,1,19451009,NULL,2022-03-27 02:14:56,NULL
199556,24715,26394,103,999,NULL,25662,1,19460114,NULL,2022-03-27 02:14:56,NULL
199557,24716,26394,103,999,NULL,25662,1,19460405,NULL,2022-03-27 02:14:56,NULL
199558,24717,26394,103,999,NULL,25662,1,19460416,NULL,2022-03-27 02:14:56,NULL
199559,24718,26394,103,500,NULL,25662,1,20111114,NULL,2022-03-27 02:14:56,NULL
199560,24719,26394,103,500,NULL,25662,1,20111109,NULL,2022-03-27 02:14:56,NULL
199561,24720,26394,103,400,NULL,25662,1,20130522,NULL,2022-03-27 02:14:56,NULL
199562,24721,26394,103,500,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
199563,24722,26394,103,500,NULL,25662,1,20130625,NULL,2022-03-27 02:14:56,NULL
199564,24723,26394,103,500,NULL,25662,1,20130905,NULL,2022-03-27 02:14:56,NULL
199565,24724,26394,103,500,NULL,25662,1,20140320,NULL,2022-03-27 02:14:56,NULL
199566,24725,26394,103,999,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
199567,24726,26394,103,999,NULL,25662,1,19290700,NULL,2022-03-27 02:14:56,NULL
199568,24727,26394,103,300,NULL,25662,1,19740131,NULL,2022-03-27 02:14:56,NULL
199569,24728,26394,103,999,NULL,25662,1,19760322,NULL,2022-03-27 02:14:56,NULL
199570,24729,26394,103,999,NULL,25662,1,19750000,NULL,2022-03-27 02:14:56,NULL
199571,24730,26394,103,999,NULL,25662,1,19750000,NULL,2022-03-27 02:14:56,NULL
199572,24731,26394,103,999,NULL,25662,1,19750000,NULL,2022-03-27 02:14:56,NULL
199573,24732,26394,103,999,NULL,25662,1,19760400,NULL,2022-03-27 02:14:56,NULL
199574,24733,26394,103,999,NULL,25662,1,19780427,NULL,2022-03-27 02:14:56,NULL
199575,24734,26394,103,999,NULL,25662,1,19780427,NULL,2022-03-27 02:14:56,NULL
199576,24735,26394,103,999,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
199577,24736,26394,103,999,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
199578,24737,26394,103,999,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
199579,24738,26394,103,999,NULL,25662,1,19790800,NULL,2022-03-27 02:14:56,NULL
199580,24739,26394,103,999,NULL,25662,1,19810200,NULL,2022-03-27 02:14:56,NULL
199581,24740,26394,103,500,NULL,25662,1,19831000,NULL,2022-03-27 02:14:56,NULL
199582,24741,26394,103,300,NULL,25662,1,19840300,NULL,2022-03-27 02:14:56,NULL
199583,24742,26394,103,999,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199584,24743,26394,103,999,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199585,24744,26394,103,300,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199586,24745,26394,103,999,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199587,24746,26394,103,300,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199588,24747,26394,103,500,NULL,25662,1,19950424,NULL,2022-03-27 02:14:56,NULL
199589,24748,26394,103,999,NULL,25662,1,19940500,NULL,2022-03-27 02:14:56,NULL
199590,24749,26394,103,999,NULL,25662,1,19250306,NULL,2022-03-27 02:14:56,NULL
199591,24750,26394,103,300,NULL,25662,1,19740701,NULL,2022-03-27 02:14:56,NULL
199592,24751,26394,103,300,NULL,25662,1,19940300,NULL,2022-03-27 02:14:56,NULL
199593,24752,26394,103,300,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
199594,24753,26394,103,300,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
199595,24754,26394,103,300,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
199596,24755,26394,103,300,NULL,25662,1,19960510,NULL,2022-03-27 02:14:56,NULL
199597,24756,26394,103,999,NULL,25662,1,19080624,NULL,2022-03-27 02:14:56,NULL
199598,24757,26394,103,500,NULL,25662,1,19960806,NULL,2022-03-27 02:14:56,NULL
199599,24758,26394,103,999,NULL,25662,1,19050129,NULL,2022-03-27 02:14:56,NULL
199600,24759,26394,103,500,NULL,25662,1,19960830,NULL,2022-03-27 02:14:56,NULL
199601,24760,26394,103,500,NULL,25662,1,19970721,NULL,2022-03-27 02:14:56,NULL
199602,24761,26394,103,300,NULL,25662,1,19960501,NULL,2022-03-27 02:14:56,NULL
199603,24762,26394,103,500,NULL,25662,1,19980129,NULL,2022-03-27 02:14:56,NULL
199604,24763,26394,103,300,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
199605,24764,26394,103,300,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
199606,24765,26394,103,300,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
199607,24766,26394,103,300,NULL,25662,1,19980504,NULL,2022-03-27 02:14:56,NULL
199608,24767,26394,103,999,NULL,25662,1,19590810,NULL,2022-03-27 02:14:56,NULL
199609,24768,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199610,24769,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199611,24770,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199612,24771,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199613,24772,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199614,24773,26394,103,300,NULL,25662,1,19980915,NULL,2022-03-27 02:14:56,NULL
199615,24774,26394,103,300,NULL,25662,1,19981123,NULL,2022-03-27 02:14:56,NULL
199616,24775,26394,103,999,NULL,25662,1,19080326,NULL,2022-03-27 02:14:56,NULL
199617,24776,26394,103,999,NULL,25662,1,19080514,NULL,2022-03-27 02:14:56,NULL
199618,24777,26394,103,500,NULL,25662,1,19991117,NULL,2022-03-27 02:14:56,NULL
199619,24778,26394,103,999,NULL,25662,1,19100430,NULL,2022-03-27 02:14:56,NULL
199620,24779,26394,103,500,NULL,25662,1,19990425,NULL,2022-03-27 02:14:56,NULL
199621,24780,26394,103,300,NULL,25662,1,20000315,NULL,2022-03-27 02:14:56,NULL
199622,24781,26394,103,999,NULL,25662,1,19111130,NULL,2022-03-27 02:14:56,NULL
199623,24782,26394,103,999,NULL,25662,1,19131124,NULL,2022-03-27 02:14:56,NULL
199624,24783,26394,103,999,NULL,25662,1,19140217,NULL,2022-03-27 02:14:56,NULL
199625,24784,26394,103,300,NULL,25662,1,19940301,NULL,2022-03-27 02:14:56,NULL
199626,24785,26394,103,999,NULL,25662,1,19170410,NULL,2022-03-27 02:14:56,NULL
199627,24786,26394,103,500,NULL,25662,1,20010530,NULL,2022-03-27 02:14:56,NULL
199628,24787,26394,103,500,NULL,25662,1,20011005,NULL,2022-03-27 02:14:56,NULL
199629,24788,26394,103,999,NULL,25662,1,19050129,NULL,2022-03-27 02:14:56,NULL
199630,24789,26394,103,999,NULL,25662,1,19050129,NULL,2022-03-27 02:14:56,NULL
199631,24790,26394,103,999,NULL,25662,1,19080326,NULL,2022-03-27 02:14:56,NULL
199632,24791,26394,103,999,NULL,25662,1,19080706,NULL,2022-03-27 02:14:56,NULL
199633,24792,26394,103,300,NULL,25662,1,19960510,NULL,2022-03-27 02:14:56,NULL
199634,24793,26394,103,500,NULL,25662,1,20040312,NULL,2022-03-27 02:14:56,NULL
199635,24794,26394,103,999,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
199636,24795,26394,103,999,NULL,25662,1,19220228,NULL,2022-03-27 02:14:56,NULL
199637,24796,26394,103,999,NULL,25662,1,19231102,NULL,2022-03-27 02:14:56,NULL
199638,24797,26394,103,999,NULL,25662,1,19241200,NULL,2022-03-27 02:14:56,NULL
199639,24798,26394,103,999,NULL,25662,1,19250325,NULL,2022-03-27 02:14:56,NULL
199640,24799,26394,103,500,NULL,25662,1,20050131,NULL,2022-03-27 02:14:56,NULL
199641,24800,26394,103,300,NULL,25662,1,20050323,NULL,2022-03-27 02:14:56,NULL
199642,24801,26394,103,999,NULL,25662,1,19520402,NULL,2022-03-27 02:14:56,NULL
199643,24802,26394,103,500,NULL,25662,1,20060309,NULL,2022-03-27 02:14:56,NULL
199644,24803,26394,103,500,NULL,25662,1,20060912,NULL,2022-03-27 02:14:56,NULL
199645,24804,26394,103,999,NULL,25662,1,19251127,NULL,2022-03-27 02:14:56,NULL
199646,24805,26394,103,999,NULL,25662,1,19251127,NULL,2022-03-27 02:14:56,NULL
199647,24806,26394,103,500,NULL,25662,1,20070301,NULL,2022-03-27 02:14:56,NULL
199648,24807,26394,103,999,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
199649,24808,26394,103,999,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
199650,24809,26394,103,999,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
199651,24810,26394,103,999,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
199652,24811,26394,103,999,NULL,25662,1,19260900,NULL,2022-03-27 02:14:56,NULL
199653,24812,26394,103,999,NULL,25662,1,19261100,NULL,2022-03-27 02:14:56,NULL
199654,24813,26394,103,999,NULL,25662,1,19261100,NULL,2022-03-27 02:14:56,NULL
199655,24814,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199656,24815,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199657,24816,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199658,24817,26394,103,999,NULL,25662,1,19261200,NULL,2022-03-27 02:14:56,NULL
199659,24818,26394,103,999,NULL,25662,1,19270100,NULL,2022-03-27 02:14:56,NULL
199660,24819,26394,103,999,NULL,25662,1,19270407,NULL,2022-03-27 02:14:56,NULL
199661,24820,26394,103,999,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
199662,24821,26394,103,999,NULL,25662,1,19290200,NULL,2022-03-27 02:14:56,NULL
199663,24822,26394,103,999,NULL,25662,1,19291223,NULL,2022-03-27 02:14:56,NULL
199664,24823,26394,103,999,NULL,25662,1,19291223,NULL,2022-03-27 02:14:56,NULL
199665,24824,26394,103,999,NULL,25662,1,19300106,NULL,2022-03-27 02:14:56,NULL
199666,24825,26394,103,999,NULL,25662,1,19300106,NULL,2022-03-27 02:14:56,NULL
199667,24826,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199668,24827,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199669,24828,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199670,24829,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199671,24830,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199672,24831,26394,103,999,NULL,25662,1,19300120,NULL,2022-03-27 02:14:56,NULL
199673,24832,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199674,24833,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199675,24834,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199676,24835,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199677,24836,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199678,24837,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199679,24838,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199680,24839,26394,103,999,NULL,25662,1,19300130,NULL,2022-03-27 02:14:56,NULL
199681,24840,26394,103,999,NULL,25662,1,19300220,NULL,2022-03-27 02:14:56,NULL
199682,24841,26394,103,999,NULL,25662,1,19300220,NULL,2022-03-27 02:14:56,NULL
199683,24842,26394,103,999,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
199684,24843,26394,103,999,NULL,25662,1,19300226,NULL,2022-03-27 02:14:56,NULL
199685,24844,26394,103,999,NULL,25662,1,19300412,NULL,2022-03-27 02:14:56,NULL
199686,24845,26394,103,999,NULL,25662,1,19300506,NULL,2022-03-27 02:14:56,NULL
199687,24846,26394,103,500,NULL,25662,1,20080312,NULL,2022-03-27 02:14:56,NULL
199688,24847,26394,103,999,NULL,25662,1,19300701,NULL,2022-03-27 02:14:56,NULL
199689,24848,26394,103,999,NULL,25662,1,19300807,NULL,2022-03-27 02:14:56,NULL
199690,24849,26394,103,500,NULL,25662,1,20080403,NULL,2022-03-27 02:14:56,NULL
199691,24850,26394,103,999,NULL,25662,1,19301121,NULL,2022-03-27 02:14:56,NULL
199692,24851,26394,103,999,NULL,25662,1,19301121,NULL,2022-03-27 02:14:56,NULL
199693,24852,26394,103,999,NULL,25662,1,19310114,NULL,2022-03-27 02:14:56,NULL
199694,24853,26394,103,999,NULL,25662,1,20080519,NULL,2022-03-27 02:14:56,NULL
199695,24854,26394,103,999,NULL,25662,1,20080519,NULL,2022-03-27 02:14:56,NULL
199696,24855,26394,103,999,NULL,25662,1,19310227,NULL,2022-03-27 02:14:56,NULL
199697,24856,26394,103,999,NULL,25662,1,19310410,NULL,2022-03-27 02:14:56,NULL
199698,24857,26394,103,999,NULL,25662,1,19310410,NULL,2022-03-27 02:14:56,NULL
199699,24858,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199700,24859,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199701,24860,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199702,24861,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199703,24862,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199704,24863,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199705,24864,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199706,24865,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199707,24866,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199708,24867,26394,103,999,NULL,25662,1,19320126,NULL,2022-03-27 02:14:56,NULL
199709,24868,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199710,24869,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199711,24870,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199712,24871,26394,103,999,NULL,25662,1,19320226,NULL,2022-03-27 02:14:56,NULL
199713,24872,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199714,24873,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199715,24874,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199716,24875,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199717,24876,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199718,24877,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199719,24878,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199720,24879,26394,103,999,NULL,25662,1,19320206,NULL,2022-03-27 02:14:56,NULL
199721,24880,26394,103,500,NULL,25662,1,20090318,NULL,2022-03-27 02:14:56,NULL
199722,24881,26394,103,500,NULL,25662,1,20090415,NULL,2022-03-27 02:14:56,NULL
