ID,AUTHOR,FILENAME,DATEEXECUTED,ORDEREXECUTED,EXECTYPE,MD5SUM,DESCRIPTION,COMMENTS,TAG,LIQUIBASE,CONTEXTS,LABELS,DEPLOYMENT_ID
v19.3.0-2,lkovacic,classpath:liquibase/crop_changelog/19_3_0.xml,2022-03-27 02:25:49,532,EXECUTED,8:50bf9c9e286d1c00abf969cfa45ab33e,sql,Rename \'program_uuid\' column of \'location\' table to \'program_uuid_bkp\,NULL,3.6.1,NULL,NULL,8347948738
v19.4.0-1,cuenyad,classpath:liquibase/crop_changelog/19_4_0.xml,2022-03-27 02:25:49,533,EXECUTED,8:64e8db67cf0c85b970ff3d1648f83f88,addColumn tableName=cvterm,Adding is_system column,NULL,3.6.1,NULL,NULL,8347948738
v19.4.0-2,cuenyad,classpath:liquibase/crop_changelog/19_4_0.xml,2022-03-27 02:25:49,534,EXECUTED,8:7279478ed5e4c588c9a0cf749b1e823f,sql,Mark system variables,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-1,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,535,EXECUTED,8:5eadd91fde5beb4838aba64e0acb0d5e,dropProcedure procedureName=add_column_if_not_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-2,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,536,EXECUTED,8:c32dc36c5523c2d508001d0e94d70fc7,dropProcedure procedureName=add_primary_key_if_not_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-3,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,537,EXECUTED,8:814d422459b70d0bdcb4c4c05321190f,dropProcedure procedureName=create_fulltext_index_if_not_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-4,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,538,EXECUTED,8:4d05f7dec769bdd8869977355665bcdc,dropProcedure procedureName=create_index_if_not_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-5,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,539,EXECUTED,8:ed700bd14d273a93f3224f10854d759c,dropProcedure procedureName=drop_column_if_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-6,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,540,EXECUTED,8:b05ee70fc8cdb65db33dc10c3056da4b,dropProcedure procedureName=drop_fk_if_exists,,NULL,3.6.1,NULL,NULL,8347948738
19.4.3-7,mderamos,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,541,EXECUTED,8:4640d87fca9068b98523a075e89262c2,sql,,NULL,3.6.1,NULL,NULL,8347948738
v19.4.3-8,corina,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,542,MARK_RAN,8:e921ee357ca844d234244237dd4fba5b,sql,Correct invalid listdate values. IBP-5327,NULL,3.6.1,NULL,NULL,8347948738
v19.4.3-9,lkovacic,classpath:liquibase/crop_changelog/19_4_3.xml,2022-03-27 02:25:49,543,EXECUTED,8:0d1a034e369bc85257179d14edd36409,sql,Add \'ENTRY_CODE\' as default column,NULL,3.6.1,NULL,NULL,8347948738
v19.5.0-1,nahuel,classpath:liquibase/crop_changelog/19_5_0.xml,2022-03-27 02:25:49,544,EXECUTED,8:cce4a93f0fa5d05a093c3a067cd2fe6e,sql,Add generation_level column: indicates preferred cross expansion (pedigree
v19.5.0-2,lkovacic,classpath:liquibase/crop_changelog/19_5_0.xml,2022-03-27 02:25:50,545,EXECUTED,8:e0da2d09f201b4d9353a8a4cb72e3e4d,sql,"Add \""ENTRY_SOURCE\"" variable and migrate \'listdata.source\' values as list entry details",NULL,3.6.1,NULL,NULL,8347948738
v19.5.1-1,corina,classpath:liquibase/crop_changelog/19_5_1.xml,2022-03-27 02:25:50,546,EXECUTED,8:c1ecd76989fee57efb33c1d35dd288df,sql,Set historical list folders to use lhierarchy = NULL,NULL,3.6.1,NULL,NULL,8347948738
v20.1.0-1,lkovacic,classpath:liquibase/crop_changelog/20_1_0.xml,2022-07-26 02:40:44,647,EXECUTED,8:040aa93bd961df8195593f60f404265b,sql,Make \'location.cntryid\' nullable,NULL,3.6.1,NULL,NULL,8803244174
v20.1.0-2,lkovacic,classpath:liquibase/crop_changelog/20_1_0.xml,2022-07-26 02:40:44,648,EXECUTED,8:25ff3e28387f17e451b074e574bc8e23,sql,Set \'location.cntryid\' to null where values equals to \'0\,NULL,3.6.1,NULL,NULL,8803244174
v20.1.0-3,lkovacic,classpath:liquibase/crop_changelog/20_1_0.xml,2022-07-26 02:40:45,649,EXECUTED,8:0c8af8a4e2f75c94c25680c02a82cffe,sql,Make \'location.snl1id\' nullable,NULL,3.6.1,NULL,NULL,8803244174
v20.1.0-4,lkovacic,classpath:liquibase/crop_changelog/20_1_0.xml,2022-07-26 02:40:45,650,EXECUTED,8:c39db27fa687e87048f03b568e5d0e3c,sql,Set \'location.snl1id\' to null where values equals to \'0\,NULL,3.6.1,NULL,NULL,8803244174
v20.1.0-5,lkovacic,classpath:liquibase/crop_changelog/20_1_0.xml,2022-07-26 02:40:45,651,EXECUTED,8:fd750a083bf0887c56e9f33de6f084e2,sql,Rename table \'listdataprops\' to \'listdataprops_bkp\,NULL,3.6.1,NULL,NULL,8803244174
v20.2.0-1,cuenyad,classpath:liquibase/crop_changelog/20_2_0.xml,2022-07-26 02:40:45,652,EXECUTED,8:a9bdace9126be5df8ef2f03c9b2c58ee,sql,Delete \'program_uuid_bkp\' column of \'location\' table,NULL,3.6.1,NULL,NULL,8803244174
v20.2.0-2,cuenyad,classpath:liquibase/crop_changelog/20_2_0.xml,2022-07-26 02:40:45,653,EXECUTED,8:25ef6646a5aaec8e5acc34b8b4728a7d,sql,Delete \'program_uuid_bkp\' column of \'methods\' table,NULL,3.6.1,NULL,NULL,8803244174
v20.2.0-3,cheryleigh,classpath:liquibase/crop_changelog/20_2_0.xml,2022-07-26 02:40:45,654,EXECUTED,8:c915c89736d6e5b163eea5a2f47cc4b6,createTable tableName=external_reference_atributs,Create external_reference_atributs table,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-1,mderamos,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,655,EXECUTED,8:1ddecdaaf1629cd86b3f05420cc67739,createTable tableName=external_reference_listnms,Create external_reference_listnms table,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-2,aldrin,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,656,EXECUTED,8:056402081942247437a3b532e9eef58c,sql,Add dataset_type record for Summary Statistics Dataset,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-3,aldrin,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,657,EXECUTED,8:6126882df94dafcbeec9c88dce79e003,sql,Delete \'cvterm_id\' column of \'dataset_type\' table,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-4,cheryleigh,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,658,EXECUTED,8:11ff2a71c1f5d3010052937b87919570,sql,Create audit table \'external_reference_atributs_aud\,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-5,cheryleigh,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,659,EXECUTED,8:00c5c5c36eb7d9e7c60c6feea3120fb7,sql,Add data to \'audit_cfg\' table,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-6,darla,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,660,EXECUTED,8:8876a7da5a370a2050a341a00f6d6440,sql,Change variable type in projectprop of means variables in means dataset to Analysis (1811
v20.3.0-7,darla,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,661,EXECUTED,8:f1c59d70ef20782b4eee933496bc9f9d,sql,Create stored procedure migrate_summary_statistics_data for migrating summary statistics data\n			from environment dataset to new Summary Statistics dataset,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-8,darla,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,662,EXECUTED,8:ab10fd2ee6eb73d5e1e6410661880d94,sql,Call stored procedure migrate_summary_statistics_data for miigrating summary statistics data\n			from environment dataset to new Summary Statistics dataset,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-9,darla,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:46,663,EXECUTED,8:68d401e6adcff0d8b3bb6ef606c62403,sql,Drop procedure migrate_summary_statistics_data,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-10,darla,classpath:liquibase/crop_changelog/20_3_0.xml,2022-07-26 02:40:48,664,EXECUTED,8:c84fa5bf5124cbe5210704b9671c04c0,sql,Extend length of atributs value column (and counterpart audit table column
v20.4.0-1,nahuel,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:48,665,EXECUTED,8:a55da8b011f611edc50871dc299d82d3,sql,Create cop_matrix table: cop values for pair of gids,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-2,cheryleigh,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:50,666,EXECUTED,8:f71d7e0c744c685acdcbea3e02e481b2,sql,Extend length of names value column (and counterpart audit table column
v20.4.0-3,cheryleigh,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:51,667,EXECUTED,8:386681839ae68c780fe5aba4978139c7,sql,Extend length of list data designation column,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-4,cheryleigh,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:51,668,EXECUTED,8:c1b0853e0320fefc7e8d983aa83884c0,sql,Extend length of stock name column,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-5,cheryleigh,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:52,669,EXECUTED,8:b717688e73f8970e1740a2ee21cd8dfb,sql,Extend length of listdata grpname column,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-6,cheryleigh,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:52,670,EXECUTED,8:c2c9fd038c23ae3d3337f0a4de62b31d,sql,Extend length of key_sequence_register key_prefix column,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-7,mderamos,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:52,671,EXECUTED,8:2d58605ea9b56b49fd492cdbf7e86a4e,addColumn tableName=file_metadata,link file_metadata to nd_geolocation,NULL,3.6.1,NULL,NULL,8803244174
v20.4.0-8,mderamos,classpath:liquibase/crop_changelog/20_4_0.xml,2022-07-26 02:40:52,672,EXECUTED,8:c614a0449544b2e720e197b035d41ace,addForeignKeyConstraint baseTableName=file_metadata,constraintName=fk_file_metadata_nd_geolocation_id,referencedTableName=nd_geolocation,Add FK to file_metadata.nd_geolocation_id linking to nd_geolocation.nd_geolocation_id,NULL,3.6.1,NULL,NULL,8803244174
v20.4.1-1,cheryleigh,classpath:liquibase/crop_changelog/20_4_1.xml,2022-07-26 02:40:53,673,EXECUTED,8:52262f77379a07c6de5fbe7a4c21b833,sql,Extend length of sample sample_name column,NULL,3.6.1,NULL,NULL,8803244174
v20.4.1-2,nahuel,classpath:liquibase/crop_changelog/20_4_1.xml,2022-07-26 02:40:53,674,EXECUTED,8:8b40c5e07837027eaa63ffd4c47b89ef,sql,crop parameters: key/value store for crop level settings,NULL,3.6.1,NULL,NULL,8803244174
v20.4.1-3,nahuel,classpath:liquibase/crop_changelog/20_4_1.xml,2022-07-26 02:40:53,675,EXECUTED,8:f2a95b5392fafd600197ee39390b4967,sql,Create crop parameter btype,for coefficient of parentage,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-trigger_external_reference_atributs_aud_insert,cheryleigh,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,694,EXECUTED,8:6d7be6038d20516a8abbf98d0c1f08b8,sqlFile,Add \'trigger_external_reference_atributs_aud_insert\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-trigger_external_reference_atributs_aud_update,cheryleigh,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,695,EXECUTED,8:89e89b7bcfa8a4f83058fc54a831bfdc,sqlFile,Add \'trigger_external_reference_atributs_aud_update\' trigger,NULL,3.6.1,NULL,NULL,8803244174
v20.3.0-trigger_external_reference_atributs_aud_delete,cheryleigh,classpath:liquibase/crop_changelog/triggers/triggers.xml,2022-07-26 02:40:53,696,EXECUTED,8:e2422b18ccbf91f2a683c1247ec9273a,sqlFile,Add \'trigger_external_reference_atributs_aud_delete\' trigger,NULL,3.6.1,NULL,NULL,8803244174
