File,Sheet,Page,Language,Variable Name,Variable Description,Data_type,Unit_of_Measurment,Key
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_OutKebele_FinanceNeed,Number of friends People you can rely on for support in times of financial need outside this kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_OutKebele_FinanceNeed,Number of acquaintances People you can rely on for support in times of financial need outside this kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_Kebele_LeaderPositn,Number of relatives People in leadership positions in formal or informal institutions within and outside this kebele?,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_Kebele_LeaderPositn,Number of friends People in leadership positions in formal or informal institutions within and outside this kebele?,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_Kebele_LeaderPositn,Number of acquaintances People in leadership positions in formal or informal institutions within and outside this kebele?,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_InKebele_QltySeed,Number of relatives People that you can rely on for quality wheat seeds within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_InKebele_QltySeed,Number of friends People that you can rely on for quality wheat seeds within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_InKebele_QltySeed,Number of acquaintances People that you can rely on for quality wheat seeds within this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_OutKebele_QltySeed,Number of relatives People you can rely on for quality wheat seeds outside this kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_OutKebele_QltySeed,Number of friends People you can rely on for quality wheat seeds outside this kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_OutKebele_QltySeed,Number of acquaintances People you can rely on for quality wheat seeds outside this kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_InKebele_GrainTrader,Number of relatives Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_InKebele_GrainTrader,Number of friends Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_InKebele_GrainTrader,Number of acquaintances Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_OutKebele_GrainTrader,Number of relatives Grain traders that you know as friends or relatives outside this Kebele who could buy your grain,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_OutKebele_GrainTrader,Number of friends Grain traders that you know as friends or relatives outside this Kebele who could buy your grain,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_OutKebele_GrainTrader,Number of acquaintances Grain traders that you know as friends or relatives outside this Kebele who could buy your grain,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_InKebele_InfoAccess,"Number of relatives People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_InKebele_InfoAccess,"Number of friends People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_InKebele_InfoAccess,"Number of acquaintances People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Reltv_OutKebele_InfoAccess,Number of relatives People that you can rely on for information access on farming activities outside this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Frnds_OutKebele_InfoAccess,Number of friends People that you can rely on for information access on farming activities outside this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Acquint_OutKebele_InfoAccess,Number of acquaintances People that you can rely on for information access on farming activities outside this Kebele,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Traders_Trust_Yn,"Generally speaking, do you say that most traders can be trusted. (Code 56)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Trader_Trust_Type,"If answer in Q11 above is 1, 2, or 3, then which types of traders do you trust more (Code 57)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Trader_Trust_Type_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Trader_Trust_Why,"And why do you thrust these types of traders more? (Open ended, few keywords)",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Rely_GovSupp_Yn,"Do you think you can rely on government support (subsidies, food aid, etc.) if your crop fails? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,Rely_GovSupp_Covid,Did you rely on government support during the last 1 year (due to COVID lockdown) (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F8.3,Page number 20,English,GovOfficial_Skill_Conf,Are you confident enough on the skills of government officials including extension workers to do their job? (Code 56),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,SocialNetwork_Intro_M,Social networks [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Num_YrsIn_Kebele_M,How many years have you been living in this Kebele? [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_InKebele_FinanceNeed_M,Number of relatives People whom you can rely on for critical support in times of financial need within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_InKebele_FinanceNeed_M,Number of friends People whom you can rely on for critical support in times of financial need within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_InKebele_FinanceNeed_M,Number of acquaintances People whom you can rely on for critical support in times of financial need within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_OutKebele_FinanceNeed_M,Number of relatives People you can rely on for support in times of financial need outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_OutKebele_FinanceNeed_M,Number of friends People you can rely on for support in times of financial need outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_OutKebele_FinanceNeed_M,Number of acquaintances People you can rely on for support in times of financial need outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_Kebele_LeaderPositn_M,Number of relatives People in leadership positions in formal or informal institutions within and outside this kebele? [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_Kebele_LeaderPositn_M,Number of friends People in leadership positions in formal or informal institutions within and outside this kebele? [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_Kebele_LeaderPositn_M,Number of acquaintances People in leadership positions in formal or informal institutions within and outside this kebele? [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_InKebele_QltySeed_M,Number of relatives People that you can rely on for quality wheat seeds within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_InKebele_QltySeed_M,Number of friends People that you can rely on for quality wheat seeds within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_InKebele_QltySeed_M,Number of acquaintances People that you can rely on for quality wheat seeds within this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_OutKebele_QltySeed_M,Number of relatives People you can rely on for quality wheat seeds outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_OutKebele_QltySeed_M,Number of friends People you can rely on for quality wheat seeds outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_OutKebele_QltySeed_M,Number of acquaintances People you can rely on for quality wheat seeds outside this kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_InKebele_GrainTrader_M,Number of relatives Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_InKebele_GrainTrader_M,Number of friends Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_InKebele_GrainTrader_M,Number of acquaintances Grain traders that you know as friends or relatives within this Kebele who could buy wheat grain from you [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_OutKebele_GrainTrader_M,Number of relatives Grain traders that you know as friends or relatives outside this Kebele who could buy your grain [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_OutKebele_GrainTrader_M,Number of friends Grain traders that you know as friends or relatives outside this Kebele who could buy your grain [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_OutKebele_GrainTrader_M,Number of acquaintances Grain traders that you know as friends or relatives outside this Kebele who could buy your grain [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_InKebele_InfoAccess_M,"Number of relatives People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_InKebele_InfoAccess_M,"Number of friends People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_InKebele_InfoAccess_M,"Number of acquaintances People that you can rely on for information access on farming activities (e.g., opinion on new wheat varieties) within this Kebele [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Reltv_OutKebele_InfoAccess_M,Number of relatives People that you can rely on for information access on farming activities outside this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Frnds_OutKebele_InfoAccess_M,Number of friends People that you can rely on for information access on farming activities outside this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Acquint_OutKebele_InfoAccess_M,Number of acquaintances People that you can rely on for information access on farming activities outside this Kebele [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Traders_Trust_Yn_M,"Generally speaking, do you say that most traders can be trusted. (Code 56) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Trader_Trust_Type_M,"If answer in Q11 above is 1, 2, or 3, then which types of traders do you trust more (Code 57) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Trader_Trust_Type_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Trader_Trust_Why_M,"And why do you thrust these types of traders more? (Open ended, few keywords) [MHH]",Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Rely_GovSupp_Yn_M,"Do you think you can rely on government support (subsidies, food aid, etc.) if your crop fails? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,Rely_GovSupp_Covid_M,Did you rely on government support during the last 1 year (due to COVID lockdown) (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M8.3,Page number 20,English,GovOfficial_Skill_Conf_M,Are you confident enough on the skills of government officials including extension workers to do their job? (Code 56) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Assets_Info,Assets and amenities,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Elec,Does the household have Electricity over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_PipeWater,Does the household have Piped water over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_CookGas,Does the household have Cooking gas over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Internet,Does the household have Internet (broadband) over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Landline,Does the household have Landline phone connection over the last 12 month (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Mobile,Does the household have Mobile phone connection over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_PrivToilet,Does the household have Private toilet (for the family) over the last 12 (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_RoadAcc,Does the household have Road access for 4wheelers to the house over the (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_StrongWalls,Does the household have Stone / brick / concrete / cement walls (strong (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_ConcRoof,Does the household have Concrete roofing over the last 12 months? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_ConcFloor,Does the household have Concrete or tiled floor over the last 12 months (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Fenced,Does the household have Protected (fenced or walled) compound over the (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.1,Page number 21,English,Aminity_Ownership,Now I want to ask you about your household?s ownership of a number of item (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.2,Page number 21,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F9.2,Page number 21,English,Asset_Name,Asset name (Code 63),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.2,Page number 21,English,Num_Items_Owned,Number of items owned by the household,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.2,Page number 21,English,Purch_Decision_Self,Was the decision to purchase it (most recently) yours? (Code 61),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F9.2,Page number 21,English,Asset_Owner_Name,In whose name is the recently bought item? (Code 62),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Assets_Info_M,Assets and amenities [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Elec_M,Does the household have Electricity over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_PipeWater_M,Does the household have Piped water over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_CookGas_M,Does the household have Cooking gas over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Internet_M,Does the household have Internet (broadband) over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Landline_M,Does the household have Landline phone connection over the last 12 month (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Mobile_M,Does the household have Mobile phone connection over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_PrivToilet_M,Does the household have Private toilet (for the family) over the last 12 (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_RoadAcc_M,Does the household have Road access for 4wheelers to the house over the (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_StrongWalls_M,Does the household have Stone / brick / concrete / cement walls (strong (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_ConcRoof_M,Does the household have Concrete roofing over the last 12 months? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_ConcFloor_M,Does the household have Concrete or tiled floor over the last 12 months (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Fenced_M,Does the household have Protected (fenced or walled) compound over the (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.1,Page number 21,English,Aminity_Ownership_M,Now I want to ask you about your household?s ownership of a number of item (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.2,Page number 21,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M9.2,Page number 21,English,Asset_Name_M,Asset name (Code 63) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.2,Page number 21,English,Num_Items_Owned_M,Number of items owned by the household [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.2,Page number 21,English,Purch_Decision_Self_M,Was the decision to purchase it (most recently) yours? (Code 61) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M9.2,Page number 21,English,Asset_Owner_Name_M,In whose name is the recently bought item? (Code 62) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,Food_Security_Intro,Food Insecurity,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,HH_Own_Wheat_Supp,How many months in a year can your own wheat grain production support the the consumption of your household? (Code 23),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoFood_Yn,"During the LAST 12 MONTHS, was there a time when You were worried you would runout of food bacause of the lack of money (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoFood_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoFood_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoHealthy_Food_Yn,"During the LAST 12 MONTHS, was there a time when You were unable to eat healthy and nutritious food because of the lack of money and resources? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoHealthy_Food_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoHealthy_Food_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,FewFood_Yn,"During the LAST 12 MONTHS, was there a time when You ate only a few kind of foods because of a lack of money or other resources? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,FewFood_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,FewFood_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,SkipMeal_Yn,"During the LAST 12 MONTHS, was there a time when You had to skip a meal because there was not enough money or other resources to get food? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,SkipMeal_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,SkipMeal_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,AteLess_Yn,"During the LAST 12 MONTHS, was there a time when You ate less than you than you thought because of the lack of money or other resources? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,AteLess_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,AteLess_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,RanOutFood_Yn,"During the LAST 12 MONTHS, was there a time when Your household ran out of food because of a lack of money or other resources? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,RanOutFood_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,RanOutFood_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,HungryNoEat_Yn,"During the LAST 12 MONTHS, was there a time when You were hungry but did not eat because there was not enough money or other resources for food? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,HungryNoEat_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,HungryNoEat_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoEat_WholeDay_Yn,"During the LAST 12 MONTHS, was there a time when You went without eating for a whole day because of a lack of money or other resources? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoEat_WholeDay_Period,"If the answer is yes, For how long? (Code 23)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F10,Page number 22,English,NoEat_WholeDay_CovidEff,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,Food_Insec_Intro_M,Food Insecurity MHH [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HH_Own_Wheat_Supp_M,How many months in a year can your own wheat grain production support the consumption of your household? (Code 23) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HH_Own_Wheat_Supp_M,How many months in a year can your own wheat grain production support the the consumption of your household? (Code 23) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoFood_Yn_M,"During the LAST 12 MONTHS, was there a time when You were worried you would runout of food bacause of the lack of money (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoFood_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoFood_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoHealthy_Food_Yn_M,"During the LAST 12 MONTHS, was there a time when You were unable to eat healthy and nutritious food because of the lack of money and resources? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoHealthy_Food_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,NoHealthy_Food_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,FewFood_Yn_M,"During the LAST 12 MONTHS, was there a time when You ate only a few kind of foods because of a lack of money or other resources? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,FewFood_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,FewFood_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,SkipMeal_Yn_M,"During the LAST 12 MONTHS, was there a time when You had to skip a meal because there was not enough money or other resources to get food? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,SkipMeal_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,SkipMeal_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,AteLess_Yn_M,"During the LAST 12 MONTHS, was there a time when You ate less than you than you thought because of the lack of money or other resources? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,AteLess_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,AteLess_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,RanOutFood_Yn_M,"During the LAST 12 MONTHS, was there a time when Your household ran out of food because of a lack of money or other resources? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,RanOutFood_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,RanOutFood_CovidEff_M,"If the answer is yes, Did the situation worsen due to COVID and associated lockdown in the last 12 months? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HungryNoEat_Yn_M,"During the LAST 12 MONTHS, was there a time when You were hungry but did not eat because there was not enough money or other resources for food? (Code 22) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M10,Page number 22,English,HungryNoEat_Period_M,"If the answer is yes, For how long? (Code 23) [MHH]",Code,,0
