HH_Id,Impr_WheatVar_Trait,Trait_HighYld,Trait_Adaption,Trait_High_StawYld,Trait_Taller,Trait_Shorter,Trait_Lodging_Tol,Trait_Disese_Res,Trait_BoldGrain,Trait_Duration,Trait_GoodTillering,Trait_SeedRate,Trait_EasyThreshing,Trait_Storability,Trait_FlourColour,Trait_MineralRich,Trait_BreadMaking,Trait_HighProtein,Trait_HighFibre,Trait_Taste,Trait_Milling_Qlty,Trait_Grain_Price,Trait_Rank,Trait_Rank_1,Trait_Rank_2,Trait_Rank_3,Seed_Src_Saving,Seed_Src_SocialNetwork,Seed_Src_Markets,Seed_Src_ComntySeedGrp,Seed_Src_GovAgency,Seed_Src_GovAgency1,Seed_Src_NonGov,Seed_Src_Other,Seed_Src_Specify,Seed_Market_1,Seed_Market_2,Last_Seasn_OwnWSeed
698,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
699,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,ADABA,ADABA,0
700,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,DODOLA,DODOLA,0
701,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
702,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
703,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,serofta,serofta,0
705,ABCGHM,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,SERUFTA,NEGELE,0
706,ABCGHMP,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,SERUFTA,DODOLA,0
708,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
709,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,DoDola,Dodola,0
711,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
712,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
714,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,0,1,1,0,0, ,NONE,NONE,0
715,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
716,ABCGHKMPU,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AHP,A,H,P,0,0,0,0,0,0,0,0, ,SERUFTA,DODOLA,0
717,ABCGHMPU,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,ABG,A,B,G,0,0,0,0,0,0,0,0, ,SERUFTA,DODOLA,0
817,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,1,1,1,1,0,0, ,WABE,WABE,0
818,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,BOKOJI,BOKOJI,0
819,ABGHKMP,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,1,0,1,0,0,1,0,0, ,MELKAWAKENA ROBE,SILTANA,1
820,ABCFGHKMPU,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,1,0,0,0,0,0,0,0, ,ROBE/ MELKAWAKENA,SIRBO,1
822,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,1,1,1,1,0,0, ,NONE,NONE,0
823,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,1,1,1,1,0,0, ,0,0,1
824,ABCGHP,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,AHP,A,H,P,0,0,1,0,0,0,0,0, ,ROBE,SIRBO,0
826,ABCGHPU,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,ROBE,SIRBO,0
827,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,0,0,1,0,1,0,0, ,0,0,0
829,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,1,1,1,1,0,0, ,NONE,NONE,0
830,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,WABE,WABE,1
831,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,0,1,1,1,0,0, ,NONE,NONE,0
832,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,BOKOJI,BOKOJI,0
833,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,DODOLA,DODOLA,0
871,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,EGO,KERSA,1
872,ABCGHP,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,AGH,A,G,H,1,0,1,0,0,0,0,0, ,KENCHERE,EGO,1
873,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,0,0,0,0, ,EGO,KERSA,1
874,ABCFGHKMP,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,EGO,KENCHERE,0
875,GHJ,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,GHJ,G,H,J,0,0,0,0,0,1,0,0, ,KERSA,KERSA,0
876,CDGH,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CDG,C,D,G,0,0,0,0,1,1,0,0, ,KARSA,0,0
877,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,0,1,1,0,0, ,KERSA,KERSA,0
878,CFG,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,1,0,1,1,1,0,0,0, ,Kersa,Sagure,1
879,ABCFGHMP,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,0,0,1,0,0,0,0,0, ,KENCHERE,EGO,0
880,ACDGH,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADG,A,D,G,0,0,0,1,1,0,0,0, ,KERSA,0,0
881,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,0,0,0,1,1,1,0,0, ,NOT BUY FROM MARKET,NOT BUY,1
882,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
883,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,KERSA,KERSA,0
884,ACDFGQ,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CFG,C,F,G,0,0,0,1,1,1,0,0, ,Kersa,Sagure,0
885,ABCFGHM,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,KENCHERE,EGO,0
886,ACGQ,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACG,A,C,G,1,0,0,1,1,1,0,0, ,Kersa,Sagure,1
887,AG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,A,G, ,1,0,0,0,0,0,0,0, ,EGO,KERSA,1
888,ABCDGH,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,1,1,1,1,1,0, ,KERSA,NN,0
889,AGU,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AGU,A,G,U,0,0,0,1,1,1,0,0, ,Shirka,No,0
890,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,TERETA,NONE,1
891,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
892,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
893,ABFPS,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ABP,A,B,P,0,0,1,0,1,1,0,0, ,Shirka,No,0
894,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
895,CHJ,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CHJ,C,H,J,1,0,0,0,0,1,0,0, ,NONE,NONE,0
896,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,GOBENSA,GOBENSA,0
897,ABCDFGHMPU,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AHU,A,H,U,1,0,0,0,0,0,0,0, ,GOBESA,NONE,1
899,ACFPS,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,AFP,A,F,P,1,0,0,0,1,0,0,0, ,shirka,No,1
900,BCFGH,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BCG,B,C,G,0,0,0,0,1,1,0,0, ,Shirka,Bokojji,0
901,ABCFGHMPU,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,HELA TERETA,NONE,0
902,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,TETETA,NONE,1
903,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,1,1,1,0,0, ,Shirka,Bekoji,0
904,ABCDFGH,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G,0,1,1,1,0,1,1,0, ,NA,NA,1
905,ABCDFGHJLM,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,ACF,A,C,F,0,1,1,1,1,1,1,0, ,NA,NA,0
906,ABC,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,1,1,1,0,0, ,SHIRKA,SHIRKA,0
907,ABGHMPU,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AHU,A,H,U,0,0,0,0,0,0,0,0, ,DODOLA,RAYA WAKENA,0
908,ABGHKMPU,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AGU,A,G,U,1,0,0,0,0,0,0,0, ,DODOLA,NONE,1
910,ABCFGHKMPU,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,DODOLA,RAYA WAKENE,0
911,ABCGHLMP,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,AHP,A,H,P,0,0,0,0,0,0,0,0, ,DODOLA,RAYA WAKENE,0
912,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
913,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
914,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,0,1,1,0,0, ,NONE,NONE,0
915,CFH,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H,1,0,0,1,1,1,0,0, ,NONE,NONE,1
916,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
917,ABCDF,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
918,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
919,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
920,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,ABH,A,B,H,1,0,0,0,0,1,0,0, ,DODOLA,None,0
921,ABCGHMPU,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,DODOLA,RAYA WAKENA,1
922,ABCGHKMP,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,1,0,0,0,0,0,0,0, ,DODOLA,NONE,1
923,ABDEG,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,0,0,0,0,0,0, ,Dodola,Dodola,0
924,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
1061,FGHIS,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,FGH,F,G,H,0,0,1,0,0,1,0,0, ,Jimate,Alelo,0
1062,ABCDFGHIJLMO,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,BCD,B,C,D,0,1,1,1,1,1,1,0, ,NA,NA,0
1063,AFGHS,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FGH,F,G,H,0,0,0,0,1,0,0,0, ,Jimate, No Other,0
1064,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1065,ABDFGIJLNP,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,BFG,B,F,G,0,0,1,0,1,1,1,0, ,SHASHAMANE,NA,0
1066,AFGH,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,0,0,1,1,0,0, ,Jimate,Shashamane,0
1067,ABCDFGHIJKMNPQ,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,DGH,D,G,H,0,0,1,1,1,1,1,0, ,SHASHAMANE,NA,0
1070,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,0,0,0,0,0,0,0,0, ,SHESHEMANE,NONE,1
1072,FGHP,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GHP,G,H,P,0,0,0,0,1,1,0,0, ,Jimate,Shashamane,0
1073,ABCDFGHIJK,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,1,1,1,1,1,1,0, ,NA,NA,0
1077,ABCGHIJLNOPQS,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,AGH,A,G,H,0,0,1,1,1,1,1,0, ,SHASHEMANE,NA,0
1078,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SHESHEMANE,NONE,1
1211,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,0,0,1,1,0,0,0, ,Asasa,No,1
1213,ABCDFGHJLM,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,1,1,1,0,1,0, ,NA,NA,1
1214,AFG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,1,1,0,0, ,Asasa,No Other Market,0
1215,BFGH,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,1,1,0,1,1,0,0, ,Asasa,No,1
1216,BFGHS,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FGH,F,G,H,0,0,0,0,1,1,0,0, ,Asasa,Handairta,0
1219,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,1,0,0,0,1,1,0,0, ,Asasa,No,1
1221,ABCDFGHIJKLM,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,ACG,A,C,G,0,0,1,1,1,1,1,0, ,NA,NA,1
1222,ABCDFGHIJLM,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,BCD,B,C,D,1,0,1,1,1,1,1,0, ,NA,NA,1
1223,ABCDFGHIKL,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,ACF,A,C,F,1,1,1,1,1,1,1,0, ,NA,NA,1
1224,ABCDFGHIJKLMOPR,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,ABC,A,B,C,1,1,1,1,1,1,1,0, ,NA,NA,1
1225,AFGH,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,1,0,0,0,1,1,0,0, ,Asasa,No Other,1
1226,ABCDGH,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,1,1,0,0,1,1,0, ,NA,NA,1
1230,ABCGHP,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,AGP,A,G,P,0,0,0,0,0,0,0,0, ,SIRBO,NONE,1
1232,ABCGHMPU,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,1,0,1,0,0,0,0,0, ,SIRBO,SILTANA,0
1235,ABDFGHIKLMOPRTU,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,ADG,A,D,G,0,0,1,1,1,1,1,0, ,NA,NA,0
1237,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,BOKOJII,BOKOJI,0
1238,ABFGHMT,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,AFG,A,F,G,0,0,0,0,1,1,0,0, ,Ginbit,Siltana,1
1239,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
1240,AFGPS,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,AGP,A,G,P,1,0,1,0,1,1,0,0, ,Bokoji,Dinkure,0
1273,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
1274,AEFG,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,0,0,0,0,1,0,0,0, ,Mexxi,Mexxi,0
1275,BCDFG,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Sheshamane,Sheshamane,0
1276,ABCDFGIJLMOQSU,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,CDG,C,D,G,1,1,1,1,1,1,1,0, ,NA,NA,1
1277,AEFG,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G,0,0,1,0,1,1,0,0, ,Mexxi,Mexxi,0
1278,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,1,1,0,1,1,0,0, ,0,0,1
1280,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Sheshamane,Sheshamane,0
1282,ABCDGIJKLNPRTU,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,BCG,B,C,G,1,1,0,0,0,0,0,0, ,NA,NA,0
1307,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1311,ABCEFKMNPQTU,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,ABE,A,B,E,1,1,1,1,1,1,1,0, ,NA,NA,1
1312,ADFGHJKMO,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,DHM,D,H,M,0,0,1,0,1,1,1,0, ,KUYARA,NA,0
1313,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1314,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1317,EFG,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G,0,0,0,0,1,0,0,0, ,Nagelle Arsi,Nagelle Arsi,0
1318,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1319,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,NEGELE,NONE,1
1320,EFGH,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,0,0,0,1,0,0, ,Nagelle,Nagelle,0
1323,ABCEGHJKLN,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,CGH,C,G,H,0,0,1,1,1,1,1,0, ,NA,NA,0
1324,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
1325,ABGHKMPU,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AGK,A,G,K,1,0,0,0,0,0,0,0, ,LENCHA WESHA,ADABA,1
1326,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
1328,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
1329,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
1330,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
1331,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,0,1,1,1,0, ,NONE,NONE,0
1332,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,0,1,1,1,0,0, ,NONE,NONE,0
1333,ABCGHJLMP,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,ADABA,NONE,0
1334,BCDEF,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D,0,0,0,0,0,0,0,0, ,Adaba,Adaba,0
1335,ABGHKMP,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,AGH,A,G,H,1,0,0,0,0,0,0,0, ,ADABA,WESHA,0
1401,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,1,0,0,0,0,0,0,0, ,SUDE,NONE,1
1403,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SUDE,NONE,1
1408,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,KULA,NONE,1
1409,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SUDE,NONE,1
1413,AG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,A,G, ,0,0,0,0,1,1,0,0, ,Kulla,None,0
1415,ABGH,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SUDE,NONE,1
6001,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, ,Kulla,None,1
