HH_Id,SocioEconomic_Intro_M,Module_Resp_M,Next_Season_Plan_M,Wheat_Area_Change _M,WArea_Change_CovidEff_M,Wheat_Replace_Crop_M,Wheat_Replace_OthrCrop_M,Wheat_ReplaceBy_Crop_M,Wheat_ReplaceBy_OthrCrop_M,Wheat_Cult_NextSeason_Yn_M,Wheat_Area_Change_Rsn _M,Wheat_Area_Change_OthrRsn _M,WheatSeed_Qnt_Change_M,Increse_Input_Yn_M,Increse_Input_Rsn_M,Increse_Input_OthrRsn_M,Wheat_Constraints_M,WConstraints_SeedAvlblty_M,WConstraints_SeedPrice_M,WConstraints_SeedQlty_M,WConstraints_SeedCredit_M,WConstraints_FertAvlblty_M,WConstraints_FertPrice_M,WConstraints_FertCredit_M,WConstraints_QltyChemFert_M,WConstraints_HumanLabour_M,WConstraints_WageRate_M,WConstraints_SkilledLabour_M,WConstraints_AvlbltyChemHerb_M,WConstraints_HerbicidePrice_M,WConstraints_HerbicideCredit_M,WConstraints_QltyHerbicide_M,WConstraints_OutputMrkt_M,WConstraints_AccessInfo_M,WConstraints_GrainPrice_M,WConstraints_AvlbltyFamLab_M,WConstraints_Drought_M,WConstraints_Flood_M,WConstraints_Heat_M,WConstraints_Pest_M,WConstraints_Disease_M,WConstraints_SoilFert_M,WConstraint_Rank_M,WConstraint_Rank1_M,WConstraint_Rank2_M,WConstraint_Rank3_M
658,1,1,1,3,,, ,, ,,, ,2,,, ,LMNPQ,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,MNP,M,N,P
659,1,1,1,1,0,19, ,, ,,11, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
660,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
662,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
664,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
665,1,1,1,1,0,19, ,, ,,6, ,1,,7, ,KMNOP,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NOP,N,O,P
667,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFGMO,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
668,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
670,1,1,1,1,0,4, ,, ,,8, ,1,,13, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
671,1,1,1,1,0,3, ,, ,,11, ,1,,8, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
672,1,1,1,1,0,3, ,, ,,11, ,1,,13, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
673,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
674,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
675,1,1,1,1,0,99,BEANS,, ,,99, GOOD MARKET PRICE TO SELL,1,,2, ,ABCDEFGJLMO,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
676,1,1,1,3,,, ,, ,,, ,0,0,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
677,1,1,1,1,0,2, ,, ,,6, ,1,,6, ,BFH,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFH,B,F,H
678,1,1,1,1,0,2, ,, ,,4, ,1,,6, ,BFH,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFH,B,F,H
679,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCFJO,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
680,1,1,1,1,0,2, ,, ,,8, ,1,,2, ,BCE,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
681,1,1,1,1,0,97, ,, ,,1, ,1,,6, ,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
682,1,1,1,1,0,99,Barley,, ,,1, ,1,,6, ,DEG,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEG,D,E,G
683,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEFGJMX,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,ABF,A,B,F
684,1,1,1,3,,, ,, ,,, ,0,0,, ,ABD,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
685,1,1,1,2,0,, ,19, ,0,5, ,1,,5, ,ABCEFHMORWX,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,ABC,A,B,C
686,1,1,1,3,,, ,, ,,, ,1,,1, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
687,1,1,1,3,,, ,, ,,, ,0,0,, ,DFM,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DFM,D,F,M
689,1,1,1,3,,, ,, ,,, ,1,,2, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
690,1,1,1,3,,, ,, ,,, ,0,1,, ,BFX,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BFX,B,F,X
691,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMORUWX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,BCE,B,C,E
692,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
693,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
694,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHLMOUX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,ABC,A,B,C
695,1,1,1,3,,, ,, ,,, ,1,,2, ,ACDEF,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
696,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
697,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMNOUX,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,ABF,A,B,F
698,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
699,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
700,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
701,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
702,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
703,1,1,1,3,,, ,, ,,, ,1,,2, ,ACEFG,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E
705,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHMNOTWXY,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,BDF,B,D,F
706,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGLMNOXY,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,BCF,B,C,F
708,1,1,1,3,,, ,, ,,, ,0,0,, ,BDX,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BDX,B,D,X
709,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
711,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
712,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
714,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
715,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
716,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCFGHLMNOX,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,ABC,A,B,C
717,1,1,1,2,0,, ,99,BARELY,0,8, ,1,,8, ,ABCEFHLMNOUXY,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,BCX,B,C,X
817,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
818,1,1,1,3,,, ,, ,,, ,1,,1, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
819,1,1,1,1,0,97, ,, ,,2, ,1,,2, ,ABCEFHMOUWX,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,ACO,A,C,O
820,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFHLOWX,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,ABC,A,B,C
822,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
823,1,1,1,3,,, ,, ,,, ,0,1,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
824,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCEFJMOUX,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,BCF,B,C,F
826,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHMNOWX,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,BFM,B,F,M
827,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
829,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
830,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
831,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
832,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
833,1,1,1,3,,, ,, ,,, ,1,,1, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
871,1,1,1,3,,, ,, ,,, ,0,1,, ,ABFY,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
872,1,1,1,3,,, ,, ,,, ,0,1,, ,ABCELOSTWX,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,ACE,A,C,E
873,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
874,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
875,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
876,1,1,1,1,0,2, ,, ,,1, ,1,,6, ,CGO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CGO,C,G,O
877,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
878,1,1,1,3,,, ,, ,,, ,2,,, ,HIO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HIO,H,I,O
879,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCFHLMOTUVWX,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,ACF,A,C,F
880,1,1,1,1,1,2, ,, ,,2, ,1,,2, ,DEIKM,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DEI,D,E,I
881,1,1,1,3,,, ,, ,,, ,0,0,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
882,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCEH,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
883,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
884,1,1,1,3,,, ,, ,,, ,2,,, ,AHL,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AHL,A,H,L
885,1,1,1,1,0,99,BEANS,, ,,13, ,1,,13, ,ABCEFHMORVWX,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,ABC,A,B,C
886,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,CILO,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ILO,I,L,O
887,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
888,1,1,1,2,0,, ,99,BEANS,1,1, ,0,0,, ,ABDEFGHLMNOV,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,ABE,A,B,E
889,1,1,1,4,,, ,, ,,, ,2,,, ,AEFLM,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,AFL,A,F,L
890,1,1,1,1,0,3, ,, ,,13, ,1,,8, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
891,1,1,1,3,,, ,, ,,, ,1,,2, ,ACDFG,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACD,A,C,D
892,1,1,1,3,,, ,, ,,, ,1,,1, ,ACFHJ,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
893,1,1,1,4,,, ,, ,,, ,2,,, ,ACFKPQ,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,AFK,A,F,K
894,1,1,1,3,,, ,, ,,, ,1,,2, ,AEHJK,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEH,A,E,H
895,1,1,1,3,,, ,, ,,, ,1,,1, ,BFY,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BFY,B,F,Y
896,1,1,1,3,,, ,, ,,, ,0,1,, ,BFX,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BFX,B,F,X
897,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHILMORWX,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,ABF,A,B,F
899,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
900,1,1,1,4,,, ,, ,,, ,2,,, ,IMPQT,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,MPQ,M,P,Q
901,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEHMOXY,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,ABC,A,B,C
902,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
903,1,1,1,1,0,2, ,, ,,13, ,1,,13, ,AOPR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,AOP,A,O,P
904,1,1,1,2,0,, ,2, ,1,3, ,0,0,, ,ABEFGHIKLMN,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,AEH,A,E,H
905,1,1,1,1,0,2, ,, ,,2, ,0,0,, ,ABEFILMN,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,AIL,A,I,L
906,1,1,1,3,,, ,, ,,, ,0,0,, ,CDF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
907,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFHILMOUWX,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,BEF,B,E,F
908,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFGJLMOUWX,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ACO,A,C,O
910,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFHILMOUWXY,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,ABE,A,B,E
911,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFLMOUWX,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ABC,A,B,C
912,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
913,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
914,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
915,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
916,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
917,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
918,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
919,1,1,1,3,,, ,, ,,, ,0,1,, ,BDF,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
920,1,1,1,1,0,99,BARELY,, ,,11, ,1,,11, ,ABCEFHLMOX,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,ABE,A,B,E
921,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFGHLMOQUWX,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,ABF,A,B,F
922,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
923,1,1,1,3,,, ,, ,,, ,1,,2, ,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
924,1,1,1,3,,, ,, ,,, ,0,1,, ,BDX,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,BDX,B,D,X
1061,1,1,1,2,0,, ,15, ,1,1, ,1,,1, ,ACFY,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ACY,A,C,Y
1062,1,1,1,1,0,2, ,, ,,1, ,1,,1, ,ABCDEFHIJKLMNO,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1063,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1064,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1065,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1066,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1067,1,1,1,1,0,15, ,, ,,1, ,1,,2, ,ABCDEGIJLMOP,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1070,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1072,1,1,1,4,,, ,, ,,, ,2,,, ,LMNOS,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,MNO,M,N,O
1073,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1077,1,1,1,1,0,2, ,, ,,2, ,1,,4, ,ABCDEFGHIJLMNPSVX,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,ACE,A,C,E
1078,1,1,1,3,,, ,, ,,, ,0,0,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1211,1,1,1,3,,, ,, ,,, ,2,,, ,AMOQRS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,MOQ,M,O,Q
1213,1,1,1,1,0,2, ,, ,,6, ,1,,7, ,ABCEFHILMOP,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1214,1,1,1,4,,, ,, ,,, ,2,,, ,CEFLM,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EFL,E,F,L
1215,1,1,1,1,1,2, ,, ,,11, ,1,,11, ,HLM,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HLM,H,L,M
1216,1,1,1,4,,, ,, ,,, ,2,,, ,HIJL,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HIL,H,I,L
1219,1,1,1,4,,, ,, ,,, ,2,,, ,ELO,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ELO,E,L,O
1221,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1222,1,1,1,1,0,2, ,, ,,11, ,1,,4, ,ABEFHILMOPQRSTUV,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,BHL,B,H,L
1223,1,1,1,2,0,, ,15, ,1,1, ,0,0,, ,ABCEFHIJKLMOPQ,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,ABC,A,B,C
1224,1,1,1,1,0,2, ,, ,,2, ,1,,2, ,ABCEFHIJKLMOQ,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,ABC,A,B,C
1225,,,,,,, ,, ,,, ,,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,, , , , 
1226,1,1,1,1,0,2, ,, ,,1, ,1,,2, ,ABCEFHILMOPQRSTUW,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,ACE,A,C,E
1230,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCEFMOUX,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,ABF,A,B,F
1232,1,1,1,1,0,99,BARELY,, ,,99,GRAIN PRICE IS INCREASED,1,,99,GRAIN PRICE IS INCREASED,ABCEFHJLMOUWX,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,ACE,A,C,E
1235,1,1,1,1,0,2, ,, ,,7, ,1,,8, ,ABDFGHIJKMOQST,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,BFH,B,F,H
