HH_Id,Group_Memb_Yn,Group_Type,Group_Memb_Self,Group_Funcn_1,Group_Funcn_2_Othr,Group_Funcn_2,Group_Funcn_1_Othr,Group_Funcn_3,Group_Funcn_3_Othr,Group_Join_Yr,Group_Role,Group_Memb_Still,Group_Left_Rsn_1,Group_Left_OthrRsn_1,Group_Left_Rsn_2,Group_Left_OthrRsn_2,Group_Left_Rsn_3,Group_Left_OthrRsn_3
490,0,13,0,, ,, ,, ,,,,, ,, ,, 
490,0,14,0,, ,, ,, ,,,,, ,, ,, 
491,0,1,0,, ,, ,, ,,,,, ,, ,, 
491,0,2,0,, ,, ,, ,,,,, ,, ,, 
491,0,3,0,, ,, ,, ,,,,, ,, ,, 
491,0,4,0,, ,, ,, ,,,,, ,, ,, 
491,0,5,0,, ,, ,, ,,,,, ,, ,, 
491,0,6,0,, ,, ,, ,,,,, ,, ,, 
491,0,7,1,9, ,99, ,, ,1980,3,1,, ,, ,, 
491,0,8,0,, ,, ,, ,,,,, ,, ,, 
491,0,9,1,6, ,99, ,, ,1980,3,1,, ,, ,, 
491,0,10,0,, ,, ,, ,,,,, ,, ,, 
491,0,11,0,, ,, ,, ,,,,, ,, ,, 
491,0,12,1,6, ,99, ,, ,1980,3,1,, ,, ,, 
491,0,13,0,, ,, ,, ,,,,, ,, ,, 
491,0,14,0,, ,, ,, ,,,,, ,, ,, 
492,0,1,0,, ,, ,, ,,,,, ,, ,, 
492,0,2,0,, ,, ,, ,,,,, ,, ,, 
492,0,3,0,, ,, ,, ,,,,, ,, ,, 
492,0,4,0,, ,, ,, ,,,,, ,, ,, 
492,0,5,0,, ,, ,, ,,,,, ,, ,, 
492,0,6,0,, ,, ,, ,,,,, ,, ,, 
492,0,7,1,9, ,6, ,99, ,1988,3,1,, ,, ,, 
492,0,8,0,, ,, ,, ,,,,, ,, ,, 
492,0,9,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
492,0,10,0,, ,, ,, ,,,,, ,, ,, 
492,0,11,0,, ,, ,, ,,,,, ,, ,, 
492,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
492,0,13,0,, ,, ,, ,,,,, ,, ,, 
492,0,14,0,, ,, ,, ,,,,, ,, ,, 
493,0,1,0,, ,, ,, ,,,,, ,, ,, 
493,0,2,0,, ,, ,, ,,,,, ,, ,, 
493,0,3,0,, ,, ,, ,,,,, ,, ,, 
493,0,4,0,, ,, ,, ,,,,, ,, ,, 
493,0,5,0,, ,, ,, ,,,,, ,, ,, 
493,0,6,0,, ,, ,, ,,,,, ,, ,, 
493,0,7,1,9, ,6, ,99, ,1990,3,1,, ,, ,, 
493,0,8,0,, ,, ,, ,,,,, ,, ,, 
493,0,9,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
493,0,10,0,, ,, ,, ,,,,, ,, ,, 
493,0,11,0,, ,, ,, ,,,,, ,, ,, 
493,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
493,0,13,0,, ,, ,, ,,,,, ,, ,, 
493,0,14,0,, ,, ,, ,,,,, ,, ,, 
494,0,1,0,, ,, ,, ,,,,, ,, ,, 
494,0,2,0,, ,, ,, ,,,,, ,, ,, 
494,0,3,0,, ,, ,, ,,,,, ,, ,, 
494,0,4,0,, ,, ,, ,,,,, ,, ,, 
494,0,5,0,, ,, ,, ,,,,, ,, ,, 
494,0,6,0,, ,, ,, ,,,,, ,, ,, 
494,0,7,1,9, ,6, ,99, ,1990,3,1,, ,, ,, 
494,0,8,0,, ,, ,, ,,,,, ,, ,, 
494,0,9,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
494,0,10,0,, ,, ,, ,,,,, ,, ,, 
494,0,11,0,, ,, ,, ,,,,, ,, ,, 
494,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
494,0,13,0,, ,, ,, ,,,,, ,, ,, 
494,0,14,0,, ,, ,, ,,,,, ,, ,, 
518,0,1,0,, ,, ,, ,,,,, ,, ,, 
518,0,2,0,, ,, ,, ,,,,, ,, ,, 
518,0,3,0,, ,, ,, ,,,,, ,, ,, 
518,0,4,0,, ,, ,, ,,,,, ,, ,, 
518,0,5,0,, ,, ,, ,,,,, ,, ,, 
518,0,6,0,, ,, ,, ,,,,, ,, ,, 
518,0,7,0,, ,, ,, ,,,,, ,, ,, 
518,0,8,0,, ,, ,, ,,,,, ,, ,, 
518,0,9,0,, ,, ,, ,,,,, ,, ,, 
518,0,10,0,, ,, ,, ,,,,, ,, ,, 
518,0,11,0,, ,, ,, ,,,,, ,, ,, 
518,0,12,0,, ,, ,, ,,,,, ,, ,, 
518,0,13,0,, ,, ,, ,,,,, ,, ,, 
518,0,14,0,, ,, ,, ,,,,, ,, ,, 
520,0,1,0,, ,, ,, ,,,,, ,, ,, 
520,0,2,0,, ,, ,, ,,,,, ,, ,, 
520,0,3,0,, ,, ,, ,,,,, ,, ,, 
520,0,4,0,, ,, ,, ,,,,, ,, ,, 
520,0,5,0,, ,, ,, ,,,,, ,, ,, 
520,0,6,0,, ,, ,, ,,,,, ,, ,, 
520,0,7,1,6, ,9, ,99, ,2001,3,1,, ,, ,, 
520,0,8,0,, ,, ,, ,,,,, ,, ,, 
520,0,9,0,, ,, ,, ,,,,, ,, ,, 
520,0,10,0,, ,, ,, ,,,,, ,, ,, 
520,0,11,0,, ,, ,, ,,,,, ,, ,, 
520,0,12,1,6, ,99, ,, ,2001,3,1,, ,, ,, 
520,0,13,0,, ,, ,, ,,,,, ,, ,, 
520,0,14,0,, ,, ,, ,,,,, ,, ,, 
521,0,1,0,, ,, ,, ,,,,, ,, ,, 
521,0,2,0,, ,, ,, ,,,,, ,, ,, 
521,0,3,0,, ,, ,, ,,,,, ,, ,, 
521,0,4,0,, ,, ,, ,,,,, ,, ,, 
521,0,5,0,, ,, ,, ,,,,, ,, ,, 
521,0,6,0,, ,, ,, ,,,,, ,, ,, 
521,0,7,1,9, ,99, ,, ,2000,3,1,, ,, ,, 
521,0,8,0,, ,, ,, ,,,,, ,, ,, 
521,0,9,0,, ,, ,, ,,,,, ,, ,, 
521,0,10,0,, ,, ,, ,,,,, ,, ,, 
521,0,11,0,, ,, ,, ,,,,, ,, ,, 
521,0,12,0,, ,, ,, ,,,,, ,, ,, 
521,0,13,0,, ,, ,, ,,,,, ,, ,, 
521,0,14,0,, ,, ,, ,,,,, ,, ,, 
522,0,1,0,, ,, ,, ,,,,, ,, ,, 
522,0,2,0,, ,, ,, ,,,,, ,, ,, 
522,0,3,0,, ,, ,, ,,,,, ,, ,, 
522,0,4,0,, ,, ,, ,,,,, ,, ,, 
522,0,5,0,, ,, ,, ,,,,, ,, ,, 
522,0,6,0,, ,, ,, ,,,,, ,, ,, 
522,0,7,1,9, ,6, ,99, ,2000,1,1,, ,, ,, 
522,0,8,0,, ,, ,, ,,,,, ,, ,, 
522,0,9,0,, ,, ,, ,,,,, ,, ,, 
522,0,10,0,, ,, ,, ,,,,, ,, ,, 
522,0,11,0,, ,, ,, ,,,,, ,, ,, 
522,0,12,1,1, ,6, ,9, ,2003,1,0,3, ,99, ,, 
522,0,13,0,, ,, ,, ,,,,, ,, ,, 
522,0,14,0,, ,, ,, ,,,,, ,, ,, 
523,0,1,0,, ,, ,, ,,,,, ,, ,, 
523,0,2,0,, ,, ,, ,,,,, ,, ,, 
523,0,3,0,, ,, ,, ,,,,, ,, ,, 
523,0,4,0,, ,, ,, ,,,,, ,, ,, 
523,0,5,0,, ,, ,, ,,,,, ,, ,, 
523,0,6,0,, ,, ,, ,,,,, ,, ,, 
523,0,7,1,9, ,6, ,99, ,2000,3,1,, ,, ,, 
523,0,8,0,, ,, ,, ,,,,, ,, ,, 
523,0,9,0,, ,, ,, ,,,,, ,, ,, 
523,0,10,0,, ,, ,, ,,,,, ,, ,, 
523,0,11,0,, ,, ,, ,,,,, ,, ,, 
523,0,12,0,, ,, ,, ,,,,, ,, ,, 
523,0,13,0,, ,, ,, ,,,,, ,, ,, 
523,0,14,0,, ,, ,, ,,,,, ,, ,, 
577,0,1,0,, ,, ,, ,,,,, ,, ,, 
577,0,2,0,, ,, ,, ,,,,, ,, ,, 
577,0,3,0,, ,, ,, ,,,,, ,, ,, 
577,0,4,1,2, ,8, ,99, ,2000,3,1,, ,, ,, 
577,0,5,0,, ,, ,, ,,,,, ,, ,, 
577,0,6,0,, ,, ,, ,,,,, ,, ,, 
577,0,7,0,, ,, ,, ,,,,, ,, ,, 
577,0,8,0,, ,, ,, ,,,,, ,, ,, 
577,0,9,0,, ,, ,, ,,,,, ,, ,, 
577,0,10,0,, ,, ,, ,,,,, ,, ,, 
577,0,11,0,, ,, ,, ,,,,, ,, ,, 
577,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
577,0,13,0,, ,, ,, ,,,,, ,, ,, 
577,0,14,0,, ,, ,, ,,,,, ,, ,, 
580,0,1,0,, ,, ,, ,,,,, ,, ,, 
580,0,2,0,, ,, ,, ,,,,, ,, ,, 
580,0,3,0,, ,, ,, ,,,,, ,, ,, 
580,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
580,0,5,0,, ,, ,, ,,,,, ,, ,, 
580,0,6,0,, ,, ,, ,,,,, ,, ,, 
580,0,7,0,, ,, ,, ,,,,, ,, ,, 
580,0,8,0,, ,, ,, ,,,,, ,, ,, 
580,0,9,0,, ,, ,, ,,,,, ,, ,, 
580,0,10,0,, ,, ,, ,,,,, ,, ,, 
580,0,11,0,, ,, ,, ,,,,, ,, ,, 
580,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
580,0,13,0,, ,, ,, ,,,,, ,, ,, 
580,0,14,0,, ,, ,, ,,,,, ,, ,, 
581,0,1,0,, ,, ,, ,,,,, ,, ,, 
581,0,2,0,, ,, ,, ,,,,, ,, ,, 
581,0,3,0,, ,, ,, ,,,,, ,, ,, 
581,0,4,1,2, ,99, ,, ,1990,3,1,, ,, ,, 
581,0,5,0,, ,, ,, ,,,,, ,, ,, 
581,0,6,0,, ,, ,, ,,,,, ,, ,, 
581,0,7,0,, ,, ,, ,,,,, ,, ,, 
581,0,8,0,, ,, ,, ,,,,, ,, ,, 
581,0,9,0,, ,, ,, ,,,,, ,, ,, 
581,0,10,0,, ,, ,, ,,,,, ,, ,, 
581,0,11,0,, ,, ,, ,,,,, ,, ,, 
581,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
581,0,13,0,, ,, ,, ,,,,, ,, ,, 
581,0,14,0,, ,, ,, ,,,,, ,, ,, 
583,0,1,0,, ,, ,, ,,,,, ,, ,, 
583,0,2,0,, ,, ,, ,,,,, ,, ,, 
583,0,3,0,, ,, ,, ,,,,, ,, ,, 
583,0,4,0,, ,, ,, ,,,,, ,, ,, 
583,0,5,0,, ,, ,, ,,,,, ,, ,, 
583,0,6,0,, ,, ,, ,,,,, ,, ,, 
583,0,7,0,, ,, ,, ,,,,, ,, ,, 
583,0,8,0,, ,, ,, ,,,,, ,, ,, 
583,0,9,0,, ,, ,, ,,,,, ,, ,, 
583,0,10,0,, ,, ,, ,,,,, ,, ,, 
583,0,11,0,, ,, ,, ,,,,, ,, ,, 
583,0,12,1,6, ,2, ,99, ,1990,3,1,, ,, ,, 
583,0,13,0,, ,, ,, ,,,,, ,, ,, 
583,0,14,0,, ,, ,, ,,,,, ,, ,, 
584,0,1,0,, ,, ,, ,,,,, ,, ,, 
584,0,2,0,, ,, ,, ,,,,, ,, ,, 
584,0,3,0,, ,, ,, ,,,,, ,, ,, 
584,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
584,0,5,0,, ,, ,, ,,,,, ,, ,, 
584,0,6,0,, ,, ,, ,,,,, ,, ,, 
584,0,7,0,, ,, ,, ,,,,, ,, ,, 
584,0,8,0,, ,, ,, ,,,,, ,, ,, 
584,0,9,0,, ,, ,, ,,,,, ,, ,, 
584,0,10,0,, ,, ,, ,,,,, ,, ,, 
584,0,11,0,, ,, ,, ,,,,, ,, ,, 
584,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
584,0,13,0,, ,, ,, ,,,,, ,, ,, 
584,0,14,0,, ,, ,, ,,,,, ,, ,, 
585,0,1,0,, ,, ,, ,,,,, ,, ,, 
585,0,2,0,, ,, ,, ,,,,, ,, ,, 
585,0,3,0,, ,, ,, ,,,,, ,, ,, 
585,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
585,0,5,0,, ,, ,, ,,,,, ,, ,, 
585,0,6,0,, ,, ,, ,,,,, ,, ,, 
585,0,7,0,, ,, ,, ,,,,, ,, ,, 
585,0,8,0,, ,, ,, ,,,,, ,, ,, 
585,0,9,0,, ,, ,, ,,,,, ,, ,, 
585,0,10,0,, ,, ,, ,,,,, ,, ,, 
585,0,11,0,, ,, ,, ,,,,, ,, ,, 
585,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
585,0,13,0,, ,, ,, ,,,,, ,, ,, 
585,0,14,0,, ,, ,, ,,,,, ,, ,, 
586,0,1,0,, ,, ,, ,,,,, ,, ,, 
586,0,2,0,, ,, ,, ,,,,, ,, ,, 
586,0,3,0,, ,, ,, ,,,,, ,, ,, 
586,0,4,1,2, ,99, ,, ,1995,3,1,, ,, ,, 
586,0,5,0,, ,, ,, ,,,,, ,, ,, 
586,0,6,0,, ,, ,, ,,,,, ,, ,, 
586,0,7,0,, ,, ,, ,,,,, ,, ,, 
586,0,8,0,, ,, ,, ,,,,, ,, ,, 
586,0,9,0,, ,, ,, ,,,,, ,, ,, 
586,0,10,0,, ,, ,, ,,,,, ,, ,, 
586,0,11,0,, ,, ,, ,,,,, ,, ,, 
586,0,12,0,, ,, ,, ,,,,, ,, ,, 
586,0,13,0,, ,, ,, ,,,,, ,, ,, 
586,0,14,0,, ,, ,, ,,,,, ,, ,, 
587,0,1,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
587,0,2,0,, ,, ,, ,,,,, ,, ,, 
587,0,3,0,, ,, ,, ,,,,, ,, ,, 
587,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
587,0,5,0,, ,, ,, ,,,,, ,, ,, 
587,0,6,0,, ,, ,, ,,,,, ,, ,, 
587,0,7,0,, ,, ,, ,,,,, ,, ,, 
587,0,8,0,, ,, ,, ,,,,, ,, ,, 
587,0,9,0,, ,, ,, ,,,,, ,, ,, 
587,0,10,0,, ,, ,, ,,,,, ,, ,, 
587,0,11,0,, ,, ,, ,,,,, ,, ,, 
587,0,12,1,6, ,99, ,, ,1995,3,1,, ,, ,, 
587,0,13,0,, ,, ,, ,,,,, ,, ,, 
587,0,14,0,, ,, ,, ,,,,, ,, ,, 
588,0,1,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
588,0,2,0,, ,, ,, ,,,,, ,, ,, 
588,0,3,0,, ,, ,, ,,,,, ,, ,, 
588,0,4,1,2, ,8, ,99, ,2000,3,1,, ,, ,, 
588,0,5,0,, ,, ,, ,,,,, ,, ,, 
588,0,6,0,, ,, ,, ,,,,, ,, ,, 
588,0,7,0,, ,, ,, ,,,,, ,, ,, 
588,0,8,0,, ,, ,, ,,,,, ,, ,, 
588,0,9,0,, ,, ,, ,,,,, ,, ,, 
588,0,10,0,, ,, ,, ,,,,, ,, ,, 
588,0,11,0,, ,, ,, ,,,,, ,, ,, 
588,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
588,0,13,0,, ,, ,, ,,,,, ,, ,, 
588,0,14,0,, ,, ,, ,,,,, ,, ,, 
589,0,1,0,, ,, ,, ,,,,, ,, ,, 
589,0,2,0,, ,, ,, ,,,,, ,, ,, 
589,0,3,0,, ,, ,, ,,,,, ,, ,, 
589,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
589,0,5,0,, ,, ,, ,,,,, ,, ,, 
589,0,6,0,, ,, ,, ,,,,, ,, ,, 
589,0,7,0,, ,, ,, ,,,,, ,, ,, 
589,0,8,0,, ,, ,, ,,,,, ,, ,, 
589,0,9,0,, ,, ,, ,,,,, ,, ,, 
589,0,10,0,, ,, ,, ,,,,, ,, ,, 
589,0,11,0,, ,, ,, ,,,,, ,, ,, 
589,0,12,1,6, ,99, ,, ,1995,3,1,, ,, ,, 
589,0,13,0,, ,, ,, ,,,,, ,, ,, 
589,0,14,0,, ,, ,, ,,,,, ,, ,, 
590,0,1,0,, ,, ,, ,,,,, ,, ,, 
590,0,2,0,, ,, ,, ,,,,, ,, ,, 
590,0,3,0,, ,, ,, ,,,,, ,, ,, 
590,0,4,1,2, ,8, ,99, ,1990,3,1,, ,, ,, 
590,0,5,0,, ,, ,, ,,,,, ,, ,, 
590,0,6,0,, ,, ,, ,,,,, ,, ,, 
590,0,7,0,, ,, ,, ,,,,, ,, ,, 
590,0,8,0,, ,, ,, ,,,,, ,, ,, 
590,0,9,0,, ,, ,, ,,,,, ,, ,, 
590,0,10,0,, ,, ,, ,,,,, ,, ,, 
590,0,11,0,, ,, ,, ,,,,, ,, ,, 
590,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
590,0,13,0,, ,, ,, ,,,,, ,, ,, 
590,0,14,0,, ,, ,, ,,,,, ,, ,, 
591,0,1,0,, ,, ,, ,,,,, ,, ,, 
591,0,2,0,, ,, ,, ,,,,, ,, ,, 
591,0,3,0,, ,, ,, ,,,,, ,, ,, 
591,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
591,0,5,0,, ,, ,, ,,,,, ,, ,, 
591,0,6,0,, ,, ,, ,,,,, ,, ,, 
591,0,7,0,, ,, ,, ,,,,, ,, ,, 
591,0,8,0,, ,, ,, ,,,,, ,, ,, 
591,0,9,0,, ,, ,, ,,,,, ,, ,, 
591,0,10,0,, ,, ,, ,,,,, ,, ,, 
591,0,11,0,, ,, ,, ,,,,, ,, ,, 
591,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
591,0,13,0,, ,, ,, ,,,,, ,, ,, 
591,0,14,0,, ,, ,, ,,,,, ,, ,, 
718,1,1,0,, ,, ,, ,,,,, ,, ,, 
718,1,2,0,, ,, ,, ,,,,, ,, ,, 
718,1,3,0,, ,, ,, ,,,,, ,, ,, 
718,1,4,0,, ,, ,, ,,,,, ,, ,, 
718,1,5,0,, ,, ,, ,,,,, ,, ,, 
718,1,6,0,, ,, ,, ,,,,, ,, ,, 
718,1,7,1,6, ,99, ,, ,1985,3,1,, ,, ,, 
718,1,8,0,, ,, ,, ,,,,, ,, ,, 
718,1,9,1,6, ,99, ,, ,1985,3,1,, ,, ,, 
718,1,10,0,, ,, ,, ,,,,, ,, ,, 
718,1,11,0,, ,, ,, ,,,,, ,, ,, 
718,1,12,1,6, ,99, ,, ,1985,3,1,, ,, ,, 
718,1,13,0,, ,, ,, ,,,,, ,, ,, 
718,1,14,0,, ,, ,, ,,,,, ,, ,, 
719,0,1,0,, ,, ,, ,,,,, ,, ,, 
719,0,2,0,, ,, ,, ,,,,, ,, ,, 
719,0,3,0,, ,, ,, ,,,,, ,, ,, 
719,0,4,0,, ,, ,, ,,,,, ,, ,, 
719,0,5,0,, ,, ,, ,,,,, ,, ,, 
719,0,6,0,, ,, ,, ,,,,, ,, ,, 
719,0,7,1,9, ,6, ,99, ,1990,3,1,, ,, ,, 
719,0,8,0,, ,, ,, ,,,,, ,, ,, 
719,0,9,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
719,0,10,0,, ,, ,, ,,,,, ,, ,, 
719,0,11,0,, ,, ,, ,,,,, ,, ,, 
719,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
719,0,13,0,, ,, ,, ,,,,, ,, ,, 
719,0,14,0,, ,, ,, ,,,,, ,, ,, 
720,0,1,0,, ,, ,, ,,,,, ,, ,, 
720,0,2,0,, ,, ,, ,,,,, ,, ,, 
720,0,3,0,, ,, ,, ,,,,, ,, ,, 
720,0,4,0,, ,, ,, ,,,,, ,, ,, 
720,0,5,0,, ,, ,, ,,,,, ,, ,, 
720,0,6,0,, ,, ,, ,,,,, ,, ,, 
720,0,7,0,, ,, ,, ,,,,, ,, ,, 
720,0,8,0,, ,, ,, ,,,,, ,, ,, 
720,0,9,0,, ,, ,, ,,,,, ,, ,, 
720,0,10,0,, ,, ,, ,,,,, ,, ,, 
720,0,11,0,, ,, ,, ,,,,, ,, ,, 
720,0,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
720,0,13,0,, ,, ,, ,,,,, ,, ,, 
720,0,14,0,, ,, ,, ,,,,, ,, ,, 
721,0,1,0,, ,, ,, ,,,,, ,, ,, 
721,0,2,0,, ,, ,, ,,,,, ,, ,, 
721,0,3,0,, ,, ,, ,,,,, ,, ,, 
721,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
721,0,5,0,, ,, ,, ,,,,, ,, ,, 
721,0,6,0,, ,, ,, ,,,,, ,, ,, 
721,0,7,0,, ,, ,, ,,,,, ,, ,, 
721,0,8,0,, ,, ,, ,,,,, ,, ,, 
721,0,9,0,, ,, ,, ,,,,, ,, ,, 
721,0,10,0,, ,, ,, ,,,,, ,, ,, 
721,0,11,0,, ,, ,, ,,,,, ,, ,, 
721,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
721,0,13,0,, ,, ,, ,,,,, ,, ,, 
721,0,14,0,, ,, ,, ,,,,, ,, ,, 
722,1,1,1,2, ,99, ,, ,1983,3,1,, ,, ,, 
722,1,2,0,, ,, ,, ,,,,, ,, ,, 
722,1,3,0,, ,, ,, ,,,,, ,, ,, 
722,1,4,0,, ,, ,, ,,,,, ,, ,, 
722,1,5,0,, ,, ,, ,,,,, ,, ,, 
722,1,6,0,, ,, ,, ,,,,, ,, ,, 
722,1,7,1,9, ,99, ,, ,1983,3,1,, ,, ,, 
722,1,8,0,, ,, ,, ,,,,, ,, ,, 
722,1,9,1,6, ,99, ,, ,1984,3,1,, ,, ,, 
722,1,10,0,, ,, ,, ,,,,, ,, ,, 
722,1,11,0,, ,, ,, ,,,,, ,, ,, 
722,1,12,1,6, ,99, ,, ,1985,3,1,, ,, ,, 
722,1,13,0,, ,, ,, ,,,,, ,, ,, 
722,1,14,0,, ,, ,, ,,,,, ,, ,, 
723,0,1,0,, ,, ,, ,,,,, ,, ,, 
723,0,2,0,, ,, ,, ,,,,, ,, ,, 
723,0,3,0,, ,, ,, ,,,,, ,, ,, 
723,0,4,0,, ,, ,, ,,,,, ,, ,, 
723,0,5,0,, ,, ,, ,,,,, ,, ,, 
723,0,6,0,, ,, ,, ,,,,, ,, ,, 
723,0,7,1,9, ,6, ,99, ,1987,3,1,, ,, ,, 
723,0,8,0,, ,, ,, ,,,,, ,, ,, 
723,0,9,1,6, ,99, ,, ,1987,3,1,, ,, ,, 
723,0,10,0,, ,, ,, ,,,,, ,, ,, 
723,0,11,0,, ,, ,, ,,,,, ,, ,, 
723,0,12,1,6, ,99, ,, ,1987,3,1,, ,, ,, 
723,0,13,0,, ,, ,, ,,,,, ,, ,, 
723,0,14,0,, ,, ,, ,,,,, ,, ,, 
724,1,1,0,, ,, ,, ,,,,, ,, ,, 
724,1,2,0,, ,, ,, ,,,,, ,, ,, 
724,1,3,0,, ,, ,, ,,,,, ,, ,, 
724,1,4,0,, ,, ,, ,,,,, ,, ,, 
724,1,5,0,, ,, ,, ,,,,, ,, ,, 
724,1,6,0,, ,, ,, ,,,,, ,, ,, 
724,1,7,0,, ,, ,, ,,,,, ,, ,, 
724,1,8,0,, ,, ,, ,,,,, ,, ,, 
724,1,9,0,, ,, ,, ,,,,, ,, ,, 
724,1,10,0,, ,, ,, ,,,,, ,, ,, 
724,1,11,0,, ,, ,, ,,,,, ,, ,, 
724,1,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
724,1,13,0,, ,, ,, ,,,,, ,, ,, 
724,1,14,0,, ,, ,, ,,,,, ,, ,, 
725,0,1,0,, ,, ,, ,,,,, ,, ,, 
725,0,2,0,, ,, ,, ,,,,, ,, ,, 
725,0,3,0,, ,, ,, ,,,,, ,, ,, 
725,0,4,0,, ,, ,, ,,,,, ,, ,, 
725,0,5,0,, ,, ,, ,,,,, ,, ,, 
725,0,6,0,, ,, ,, ,,,,, ,, ,, 
725,0,7,0,, ,, ,, ,,,,, ,, ,, 
725,0,8,0,, ,, ,, ,,,,, ,, ,, 
725,0,9,0,, ,, ,, ,,,,, ,, ,, 
725,0,10,0,, ,, ,, ,,,,, ,, ,, 
725,0,11,0,, ,, ,, ,,,,, ,, ,, 
725,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
725,0,13,0,, ,, ,, ,,,,, ,, ,, 
725,0,14,0,, ,, ,, ,,,,, ,, ,, 
726,0,1,0,, ,, ,, ,,,,, ,, ,, 
726,0,2,0,, ,, ,, ,,,,, ,, ,, 
726,0,3,0,, ,, ,, ,,,,, ,, ,, 
726,0,4,0,, ,, ,, ,,,,, ,, ,, 
726,0,5,0,, ,, ,, ,,,,, ,, ,, 
726,0,6,0,, ,, ,, ,,,,, ,, ,, 
726,0,7,1,9, ,6, ,99, ,1975,3,1,, ,, ,, 
726,0,8,0,, ,, ,, ,,,,, ,, ,, 
726,0,9,1,6, ,99, ,, ,1975,3,1,, ,, ,, 
726,0,10,0,, ,, ,, ,,,,, ,, ,, 
726,0,11,0,, ,, ,, ,,,,, ,, ,, 
726,0,12,1,6, ,99, ,, ,1975,3,1,, ,, ,, 
726,0,13,0,, ,, ,, ,,,,, ,, ,, 
726,0,14,0,, ,, ,, ,,,,, ,, ,, 
727,0,1,0,, ,, ,, ,,,,, ,, ,, 
727,0,2,0,, ,, ,, ,,,,, ,, ,, 
727,0,3,0,, ,, ,, ,,,,, ,, ,, 
727,0,4,1,2, ,99, ,, ,2000,3,1,, ,, ,, 
727,0,5,0,, ,, ,, ,,,,, ,, ,, 
727,0,6,0,, ,, ,, ,,,,, ,, ,, 
727,0,7,0,, ,, ,, ,,,,, ,, ,, 
727,0,8,0,, ,, ,, ,,,,, ,, ,, 
727,0,9,0,, ,, ,, ,,,,, ,, ,, 
727,0,10,0,, ,, ,, ,,,,, ,, ,, 
727,0,11,0,, ,, ,, ,,,,, ,, ,, 
727,0,12,1,6, ,99, ,, ,1999,3,1,, ,, ,, 
727,0,13,0,, ,, ,, ,,,,, ,, ,, 
727,0,14,0,, ,, ,, ,,,,, ,, ,, 
728,0,1,0,, ,, ,, ,,,,, ,, ,, 
728,0,2,0,, ,, ,, ,,,,, ,, ,, 
728,0,3,0,, ,, ,, ,,,,, ,, ,, 
728,0,4,0,, ,, ,, ,,,,, ,, ,, 
728,0,5,0,, ,, ,, ,,,,, ,, ,, 
728,0,6,0,, ,, ,, ,,,,, ,, ,, 
728,0,7,1,9, ,6, ,99, ,1978,3,1,, ,, ,, 
728,0,8,0,, ,, ,, ,,,,, ,, ,, 
728,0,9,1,6, ,99, ,, ,1978,3,1,, ,, ,, 
728,0,10,0,, ,, ,, ,,,,, ,, ,, 
728,0,11,0,, ,, ,, ,,,,, ,, ,, 
728,0,12,1,6, ,99, ,, ,1980,3,1,, ,, ,, 
728,0,13,0,, ,, ,, ,,,,, ,, ,, 
728,0,14,0,, ,, ,, ,,,,, ,, ,, 
729,0,1,0,, ,, ,, ,,,,, ,, ,, 
729,0,2,0,, ,, ,, ,,,,, ,, ,, 
729,0,3,0,, ,, ,, ,,,,, ,, ,, 
729,0,4,0,, ,, ,, ,,,,, ,, ,, 
729,0,5,0,, ,, ,, ,,,,, ,, ,, 
729,0,6,0,, ,, ,, ,,,,, ,, ,, 
729,0,7,1,9, ,99, ,, ,1990,3,1,, ,, ,, 
729,0,8,0,, ,, ,, ,,,,, ,, ,, 
729,0,9,0,, ,, ,, ,,,,, ,, ,, 
729,0,10,0,, ,, ,, ,,,,, ,, ,, 
